6.189080076949366571e+01
6.609836199159215653e+01
5.866661487160446597e+01
5.628760301734752858e+01
6.437011266825220446e+01
6.536428733396891744e+01
7.179461243582568386e+01
8.120723166335925214e+01
1.012042397870697386e+02
1.240796270789163032e+02
7.655931645217110315e+01
4.976610430113852601e+01
5.696301113061111465e+01
7.222480745255209911e+01
7.523889208427461028e+01
8.061417182553979899e+01
8.427349042009765867e+01
8.276256167723148849e+01
6.856202676888872816e+01
5.213551191237382199e+01
5.063534614703414860e+01
7.064524361862433466e+01
5.787907567955651444e+01
6.365701880259169343e+01
5.768728039035018895e+01
6.714605318148196034e+01
6.148881586140176125e+01
7.179748383818026980e+01
6.374407380226599429e+01
5.456990897321954748e+01
6.916363569812438072e+01
5.960453384239075802e+01
5.347462239767796177e+01
5.372736982871281697e+01
5.204884402689857836e+01
5.577385043970876666e+01
5.792943456496985988e+01
6.757286706773308538e+01
6.262178647539104759e+01
5.889876550429016788e+01
8.378407416960237697e+01
1.006060290556509784e+02
1.221120352862423601e+02
1.384945573685480440e+02
1.330189391437463655e+02
1.157436366668736127e+02
8.539368723063613231e+01
6.985362393737212017e+01
7.976623938651954404e+01
7.054055707681065712e+01
9.751699323475520487e+01
1.058261586588295700e+02
6.741285653642438547e+01
7.944619462972475787e+01
1.096412839866606390e+02
1.493710107355398122e+02
1.581539606722878659e+02
1.911859948962685394e+02
2.008386566583009483e+02
2.265601499071803175e+02
2.398960579681424292e+02
2.716166840847209301e+02
2.509991318915813565e+02
2.737947265037031457e+02
2.724037553172000798e+02
3.064998735052730012e+02
2.645959561055965992e+01
5.956825609763161111e-02
1.579249172147041058e+01
3.056205377788100463e+01
3.407435695666688247e+01
3.421845643378770774e+01
4.977599936830199567e+01
4.325338878051747571e+01
7.413100350538168470e+01
7.635697095817482705e+01
4.770472225195830873e+01
4.589973261887612921e+01
5.581600945486366072e+01
5.893087047921607535e+01
6.009619769737981443e+01
5.339049560995270127e+01
4.918449110996828466e+01
3.620830235190282309e+01
2.082702220442770624e+01
5.282673078441960257e+01
6.702749842469305008e+01
6.187774601651373274e+01
6.912315786941034901e+01
7.738087211718844571e+01
6.250803017820371110e+01
6.048256355623736624e+01
5.745636803077077559e+01
6.631104246074417574e+01
7.045227138023945201e+01
7.170676090344421993e+01
7.336057068782095314e+01
8.069727485522210486e+01
8.384560477915249521e+01
6.051280858626105896e+01
7.618325192126511070e+01
5.955475336392526486e+01
4.979011682572162556e+01
2.614980506573493102e+01
5.895039663813201969e+01
7.178021334140329657e+01
5.601979333529379090e+01
4.789231348478095640e+01
6.112288197258854439e+01
6.343365675065918197e+01
3.942804645592630663e+01
3.573640237999487823e+01
1.663885191385877249e+01
1.001251778083726762e+01
6.926616657229266671e+00
5.543430602078825764e+00
2.177018604908599642e+01
1.306922671129170865e+01
6.653474336726722171e+00
8.356326494927344584e+00
2.313590102693347461e+01
1.477555749345752645e+01
2.886553949358241056e+01
2.192151370823030732e+01
1.405690523490583921e+01
1.798645476663051568e+01
1.894158975431321323e+01
1.501818822809212506e+01
1.678693032025794452e+01
1.321010742547186467e+01
1.891373332011976061e+01
1.601970870620267107e+01
1.069119596634085312e+01
4.041285113202670587e+00
5.207970715306045939e+00
2.298390381286490580e+01
3.164740214938895591e+01
1.127907438388537109e+01
1.267118335880963187e+01
5.186256142579424022e-01
6.781723869044020248e+00
1.082361695707165694e+01
1.935750918054760561e+01
1.410025957591300738e+01
1.500953671707165604e+01
3.596056707809630826e+00
1.878554521794064058e+01
1.596561068533368122e+01
1.859897476765097935e+01
2.046533102996828291e+01
2.323969647707165720e+01
2.261556421794064065e+01
4.187910417388955864e+00
1.214557539794064311e+01
7.680039277940643672e+00
1.044601522794064330e+01
2.551776757940643847e+00
3.551122586388096352e+02
-8.084378330593562367e-01
1.370441452823030559e+01
2.644720378823030771e+01
3.045424850620267065e+01
6.959724041707166009e+01
6.781572339707166464e+01
5.836703735765098600e+01
5.418601337823030661e+01
5.092279544823031046e+01
4.932778546707165646e+01
4.905856567765098220e+01
4.977729660765098174e+01
5.087732291880963231e+01
5.285865646765098802e+01
4.218321204880962938e+01
